run_id,message_id,image_name,detections_count,top_class,top_confidence,inference_started_at,inference_finished_at,inference_ms,payload_size_bytes,publish_started_at,publish_confirmed_at,subscriber_received_at,subscriber_ack_published_at,publisher_ack_received_at,publish_to_subscriber_ms,subscriber_ack_processing_ms,ack_return_ms,roundtrip_ms
steps-local-yolo,100,test.jpg,1,metalen_verpakking,0.9686,1776617771.343658,1776617771.41309,69.43,363,1776617771.413345,1776617771.413606,1776617771.414885,1776617771.414915,1776617771.417398,1.54,0.03,2.48,4.05
steps-local-yolo,1,000000.jpg,4,metalen_verpakking,0.9391,1776618173.837111,1776618175.317226,1480.12,715,1776618175.318102,1776618175.318492,1776618175.319805,1776618175.31984,1776618175.322487,1.7,0.04,2.65,4.38
steps-local-yolo,2,000001.jpg,1,plastic_verpakking,0.9378,1776618175.330062,1776618175.471808,141.75,366,1776618175.472288,1776618175.472658,1776618175.473911,1776618175.473942,1776618175.476673,1.62,0.03,2.73,4.38
steps-local-yolo,3,000002.jpg,1,plastic_verpakking,0.7975,1776618175.484272,1776618175.597007,112.74,366,1776618175.597824,1776618175.59812,1776618175.599408,1776618175.599438,1776618175.602163,1.58,0.03,2.72,4.34
steps-local-yolo,4,000003.jpg,1,plastic_verpakking,0.935,1776618175.609521,1776618175.733498,123.98,363,1776618175.733982,1776618175.734323,1776618175.735641,1776618175.73567,1776618175.738192,1.66,0.03,2.52,4.21
steps-local-yolo,5,000004.jpg,1,plastic_verpakking,0.8714,1776618175.745917,1776618175.863384,117.47,361,1776618175.864106,1776618175.864421,1776618175.865979,1776618175.86601,1776618175.868793,1.87,0.03,2.78,4.69
steps-local-yolo,6,000005.jpg,1,plastic_verpakking,0.9639,1776618175.875766,1776618175.990791,115.02,365,1776618175.991276,1776618175.991597,1776618175.992843,1776618175.992872,1776618175.995774,1.57,0.03,2.9,4.5
steps-local-yolo,7,000006.jpg,1,plastic_verpakking,0.8271,1776618176.003186,1776618176.125485,122.3,365,1776618176.126197,1776618176.126494,1776618176.127961,1776618176.127992,1776618176.130755,1.76,0.03,2.76,4.56
steps-local-yolo,8,000007.jpg,2,plastic_verpakking,0.9495,1776618176.137831,1776618176.263743,125.91,485,1776618176.26446,1776618176.264784,1776618176.26612,1776618176.266151,1776618176.26862,1.66,0.03,2.47,4.16
steps-local-yolo,9,000009.jpg,0,,,1776618176.276271,1776618176.405145,128.87,248,1776618176.405719,1776618176.40607,1776618176.407294,1776618176.40732,1776618176.409913,1.58,0.03,2.59,4.19
steps-local-yolo,10,000010.jpg,8,plastic_verpakking,0.8824,1776618176.417905,1776618176.533502,115.6,1197,1776618176.53502,1776618176.535331,1776618176.536608,1776618176.536645,1776618176.539398,1.59,0.04,2.75,4.38
steps-local-yolo,11,000011.jpg,2,plastic_verpakking,0.931,1776618176.54687,1776618176.657267,110.4,483,1776618176.658153,1776618176.658454,1776618176.65982,1776618176.659849,1776618176.662378,1.67,0.03,2.53,4.22
steps-local-yolo,12,000012.jpg,3,plastic_verpakking,0.9272,1776618176.670013,1776618176.795383,125.37,604,1776618176.796329,1776618176.796625,1776618176.797968,1776618176.797999,1776618176.80073,1.64,0.03,2.73,4.4
steps-local-yolo,13,000013.jpg,6,metalen_verpakking,0.9585,1776618176.808105,1776618176.924352,116.25,961,1776618176.925728,1776618176.926035,1776618176.927312,1776618176.927348,1776618176.930003,1.58,0.04,2.66,4.28
steps-local-yolo,14,000014.jpg,1,plastic_verpakking,0.8622,1776618176.937519,1776618177.029712,92.19,365,1776618177.030266,1776618177.03055,1776618177.031707,1776618177.031735,1776618177.034184,1.44,0.03,2.45,3.92
steps-local-yolo,15,000015.jpg,6,plastic_verpakking,0.9509,1776618177.042201,1776618177.120388,78.19,961,1776618177.121439,1776618177.121718,1776618177.12324,1776618177.123273,1776618177.125993,1.8,0.03,2.72,4.55
steps-local-yolo,16,000017.jpg,3,plastic_verpakking,0.9515,1776618177.133551,1776618177.202855,69.3,603,1776618177.209221,1776618177.209521,1776618177.211081,1776618177.211113,1776618177.213824,1.86,0.03,2.71,4.6
steps-local-yolo,17,000019.jpg,5,plastic_verpakking,0.9257,1776618177.220885,1776618177.292179,71.29,833,1776618177.293771,1776618177.294089,1776618177.295538,1776618177.295571,1776618177.298125,1.77,0.03,2.55,4.35
steps-local-yolo,18,000020.jpg,3,metalen_verpakking,0.9745,1776618177.305736,1776618177.35562,49.88,601,1776618177.356676,1776618177.356976,1776618177.358264,1776618177.358295,1776618177.360872,1.59,0.03,2.58,4.2
steps-local-yolo,19,000021.jpg,2,plastic_verpakking,0.961,1776618177.368514,1776618177.397449,28.94,480,1776618177.397849,1776618177.398124,1776618177.399506,1776618177.399536,1776618177.402072,1.66,0.03,2.54,4.22
steps-local-yolo,20,000022.jpg,6,plastic_verpakking,0.9679,1776618177.409739,1776618177.437087,27.35,963,1776618177.438049,1776618177.438348,1776618177.439699,1776618177.439734,1776618177.442239,1.65,0.03,2.51,4.19
steps-local-yolo,21,000023.jpg,1,plastic_verpakking,0.9498,1776618177.449952,1776618177.476243,26.29,363,1776618177.476473,1776618177.476742,1776618177.4781,1776618177.478126,1776618177.480608,1.63,0.03,2.48,4.13
steps-local-yolo,22,000024.jpg,12,plastic_verpakking,0.9204,1776618177.48868,1776618177.540516,51.84,1663,1776618177.544686,1776618177.544978,1776618177.546318,1776618177.546359,1776618177.548798,1.63,0.04,2.44,4.11
steps-local-yolo,23,000025.jpg,0,,,1776618177.556275,1776618177.585241,28.97,247,1776618177.585304,1776618177.585577,1776618177.586701,1776618177.586725,1776618177.589327,1.4,0.02,2.6,4.02
steps-local-yolo,24,000026.jpg,2,plastic_verpakking,0.9372,1776618177.597109,1776618177.626665,29.56,484,1776618177.627034,1776618177.627297,1776618177.628541,1776618177.628569,1776618177.631011,1.51,0.03,2.44,3.98
steps-local-yolo,25,000027.jpg,1,plastic_verpakking,0.9672,1776618177.638799,1776618177.665371,26.57,363,1776618177.665645,1776618177.665928,1776618177.667171,1776618177.667249,1776618177.669884,1.53,0.08,2.64,4.24
steps-local-yolo,26,000028.jpg,5,plastic_verpakking,0.9386,1776618177.677357,1776618177.729624,52.27,833,1776618177.731252,1776618177.731525,1776618177.732751,1776618177.732785,1776618177.735748,1.5,0.03,2.96,4.5
steps-local-yolo,27,000029.jpg,24,plastic_verpakking,0.9519,1776618177.742925,1776618177.772538,29.61,3082,1776618177.776175,1776618177.776551,1776618177.778069,1776618177.778118,1776618177.780701,1.89,0.05,2.58,4.53
steps-local-yolo,28,000030.jpg,3,metalen_verpakking,0.975,1776618177.788064,1776618177.819728,31.66,602,1776618177.82026,1776618177.820542,1776618177.821889,1776618177.821922,1776618177.824764,1.63,0.03,2.84,4.5
steps-local-yolo,29,000031.jpg,1,plastic_verpakking,0.9449,1776618177.831907,1776618177.939928,108.02,366,1776618177.940185,1776618177.940464,1776618177.941679,1776618177.941708,1776618177.944437,1.49,0.03,2.73,4.25
steps-local-yolo,30,000032.jpg,1,plastic_verpakking,0.8382,1776618177.951877,1776618178.050611,98.73,367,1776618178.051463,1776618178.051838,1776618178.05304,1776618178.053068,1776618178.055846,1.58,0.03,2.78,4.38
steps-local-yolo,31,000033.jpg,1,plastic_verpakking,0.9541,1776618178.063314,1776618178.152593,89.28,366,1776618178.153222,1776618178.153515,1776618178.15475,1776618178.154778,1776618178.157414,1.53,0.03,2.64,4.19
steps-local-yolo,32,000034.jpg,2,plastic_verpakking,0.9683,1776618178.164863,1776618178.242179,77.32,482,1776618178.243354,1776618178.243666,1776618178.245034,1776618178.245064,1776618178.247831,1.68,0.03,2.77,4.48
steps-local-yolo,33,000035.jpg,1,metalen_verpakking,0.9525,1776618178.255149,1776618178.31807,62.92,364,1776618178.31875,1776618178.319139,1776618178.320292,1776618178.32032,1776618178.323059,1.54,0.03,2.74,4.31
steps-local-yolo,34,000036.jpg,1,plastic_verpakking,0.9627,1776618178.330563,1776618178.419144,88.58,367,1776618178.420007,1776618178.420371,1776618178.421564,1776618178.421592,1776618178.424299,1.56,0.03,2.71,4.29
steps-local-yolo,35,000037.JPG,8,plastic_verpakking,0.9174,1776618178.431684,1776618178.487525,55.84,1191,1776618178.490816,1776618178.491132,1776618178.492515,1776618178.492551,1776618178.495108,1.7,0.04,2.56,4.29
steps-local-yolo,36,000038.jpg,3,metalen_verpakking,0.8841,1776618178.502478,1776618178.631801,129.32,607,1776618178.632851,1776618178.633354,1776618178.634838,1776618178.634871,1776618178.637528,1.99,0.03,2.66,4.68
steps-local-yolo,37,000039.jpg,1,plastic_verpakking,0.956,1776618178.644728,1776618178.712487,67.76,365,1776618178.713239,1776618178.713522,1776618178.714978,1776618178.715008,1776618178.717653,1.74,0.03,2.64,4.41
steps-local-yolo,38,000040.JPG,2,plastic_verpakking,0.6736,1776618178.72491,1776618178.770769,45.86,485,1776618178.771417,1776618178.771717,1776618178.773087,1776618178.773117,1776618178.775762,1.67,0.03,2.65,4.34
steps-local-yolo,39,000041.JPG,2,metalen_verpakking,0.9576,1776618178.783081,1776618178.813891,30.81,485,1776618178.814813,1776618178.815107,1776618178.816637,1776618178.816669,1776618178.819404,1.82,0.03,2.74,4.59
steps-local-yolo,40,000043.jpg,1,plastic_verpakking,0.897,1776618178.826683,1776618178.860471,33.79,363,1776618178.860734,1776618178.861007,1776618178.862258,1776618178.862287,1776618178.864869,1.52,0.03,2.58,4.14
steps-local-yolo,41,000044.jpg,1,metalen_verpakking,0.9324,1776618178.87246,1776618178.903183,30.72,365,1776618178.903438,1776618178.903708,1776618178.905097,1776618178.905125,1776618178.907969,1.66,0.03,2.84,4.53
steps-local-yolo,42,000045.JPG,2,plastic_verpakking,0.9511,1776618178.91525,1776618178.969741,54.49,483,1776618178.970157,1776618178.970464,1776618178.971793,1776618178.971826,1776618178.974356,1.64,0.03,2.53,4.2
steps-local-yolo,43,000046.jpg,2,plastic_verpakking,0.9647,1776618178.981829,1776618179.039514,57.68,487,1776618179.040201,1776618179.040462,1776618179.041766,1776618179.041795,1776618179.044428,1.56,0.03,2.63,4.23
steps-local-yolo,44,000047.jpg,2,plastic_verpakking,0.9732,1776618179.051883,1776618179.157096,105.21,487,1776618179.161252,1776618179.161586,1776618179.162813,1776618179.162844,1776618179.16552,1.56,0.03,2.68,4.27
steps-local-yolo,45,000048.JPG,1,plastic_verpakking,0.9746,1776618179.173116,1776618179.22507,51.95,364,1776618179.225818,1776618179.226276,1776618179.227729,1776618179.227758,1776618179.230481,1.91,0.03,2.72,4.66
steps-local-yolo,46,000049.jpg,5,plastic_verpakking,0.9309,1776618179.237642,1776618179.340451,102.81,849,1776618179.341305,1776618179.341638,1776618179.342982,1776618179.34302,1776618179.345786,1.68,0.04,2.77,4.48
steps-local-yolo,47,000050.JPG,1,plastic_verpakking,0.7764,1776618179.353029,1776618179.390795,37.77,363,1776618179.391504,1776618179.391802,1776618179.393046,1776618179.393076,1776618179.395834,1.54,0.03,2.76,4.33
steps-local-yolo,48,000051.jpg,2,plastic_verpakking,0.9529,1776618179.403112,1776618179.48717,84.06,487,1776618179.487588,1776618179.487894,1776618179.489321,1776618179.489352,1776618179.491988,1.73,0.03,2.64,4.4
steps-local-yolo,49,000052.jpg,4,plastic_verpakking,0.9621,1776618179.499227,1776618179.562773,63.55,722,1776618179.564107,1776618179.564397,1776618179.565724,1776618179.565757,1776618179.568339,1.62,0.03,2.58,4.23
steps-local-yolo,50,000053.jpg,2,plastic_verpakking,0.9575,1776618179.575963,1776618179.632687,56.72,487,1776618179.633343,1776618179.633643,1776618179.635048,1776618179.635079,1776618179.637685,1.7,0.03,2.61,4.34
steps-local-yolo,51,000054.jpg,2,plastic_verpakking,0.9609,1776618179.645139,1776618179.70436,59.22,488,1776618179.705237,1776618179.705518,1776618179.706975,1776618179.707011,1776618179.709823,1.74,0.04,2.81,4.59
steps-local-yolo,52,000055.jpg,3,plastic_verpakking,0.9623,1776618179.717117,1776618179.792734,75.62,607,1776618179.793998,1776618179.794594,1776618179.795917,1776618179.795954,1776618179.798476,1.92,0.04,2.52,4.48
steps-local-yolo,53,000056.jpg,4,plastic_verpakking,0.9728,1776618179.806204,1776618179.885687,79.48,724,1776618179.887702,1776618179.887997,1776618179.889294,1776618179.889328,1776618179.89215,1.59,0.03,2.82,4.45
steps-local-yolo,54,000057.jpg,2,plastic_verpakking,0.9192,1776618179.899393,1776618179.979881,80.49,485,1776618179.980794,1776618179.981102,1776618179.982442,1776618179.982473,1776618179.984972,1.65,0.03,2.5,4.18
steps-local-yolo,55,000058.jpg,1,plastic_verpakking,0.9118,1776618179.992548,1776618180.048558,56.01,366,1776618180.049228,1776618180.049485,1776618180.050843,1776618180.050872,1776618180.053384,1.61,0.03,2.51,4.16
steps-local-yolo,56,000059.jpg,2,plastic_verpakking,0.9232,1776618180.060856,1776618180.114986,54.13,487,1776618180.11566,1776618180.115959,1776618180.117254,1776618180.117285,1776618180.119788,1.59,0.03,2.5,4.13
steps-local-yolo,57,000060.jpg,2,plastic_verpakking,0.6992,1776618180.127306,1776618180.154079,26.77,481,1776618180.154999,1776618180.155297,1776618180.156609,1776618180.15664,1776618180.159225,1.61,0.03,2.59,4.23
steps-local-yolo,58,000061.jpg,1,plastic_verpakking,0.874,1776618180.166895,1776618180.197082,30.19,363,1776618180.197332,1776618180.197621,1776618180.198946,1776618180.198974,1776618180.201693,1.61,0.03,2.72,4.36
steps-local-yolo,59,000062.jpg,2,plastic_verpakking,0.9629,1776618180.208965,1776618180.24226,33.3,481,1776618180.242677,1776618180.242992,1776618180.24416,1776618180.244191,1776618180.247142,1.48,0.03,2.95,4.46
steps-local-yolo,60,000063.jpg,2,metalen_verpakking,0.9207,1776618180.254619,1776618180.302638,48.02,486,1776618180.303036,1776618180.303339,1776618180.304655,1776618180.304776,1776618180.307444,1.62,0.12,2.67,4.41
steps-local-yolo,61,000064.jpg,5,plastic_verpakking,0.8952,1776618180.314919,1776618180.403545,88.63,833,1776618180.408767,1776618180.409052,1776618180.410362,1776618180.410427,1776618180.413181,1.6,0.07,2.75,4.41
steps-local-yolo,62,000065.jpg,5,metalen_verpakking,0.9292,1776618180.420536,1776618180.523404,102.87,850,1776618180.524414,1776618180.524707,1776618180.526104,1776618180.526138,1776618180.528836,1.69,0.03,2.7,4.42
steps-local-yolo,63,000066.jpg,3,plastic_verpakking,0.9233,1776618180.536253,1776618180.63986,103.61,602,1776618180.640615,1776618180.640908,1776618180.642268,1776618180.6423,1776618180.644916,1.65,0.03,2.62,4.3
steps-local-yolo,64,000067.jpg,2,metalen_verpakking,0.9487,1776618180.652252,1776618180.694278,42.03,484,1776618180.69519,1776618180.695488,1776618180.696742,1776618180.696773,1776618180.699318,1.55,0.03,2.54,4.13
steps-local-yolo,65,000068.jpg,2,metalen_verpakking,0.9683,1776618180.706895,1776618180.73902,32.13,480,1776618180.739438,1776618180.739731,1776618180.740988,1776618180.741019,1776618180.743541,1.55,0.03,2.52,4.1
steps-local-yolo,66,000069.jpg,1,plastic_verpakking,0.8866,1776618180.751372,1776618180.780771,29.4,362,1776618180.781074,1776618180.781386,1776618180.782606,1776618180.782634,1776618180.785301,1.53,0.03,2.67,4.23
steps-local-yolo,67,000070.jpg,5,plastic_verpakking,0.6176,1776618180.792739,1776618180.829935,37.2,832,1776618180.830804,1776618180.831079,1776618180.832221,1776618180.832256,1776618180.834779,1.42,0.03,2.52,3.97
steps-local-yolo,68,000071.jpg,2,plastic_verpakking,0.9512,1776618180.842656,1776618180.91372,71.06,484,1776618180.91411,1776618180.914415,1776618180.915801,1776618180.915831,1776618180.918626,1.69,0.03,2.79,4.52
steps-local-yolo,69,000072.jpg,2,plastic_verpakking,0.9605,1776618180.925995,1776618180.974341,48.35,482,1776618180.97512,1776618180.975393,1776618180.976702,1776618180.976733,1776618180.979332,1.58,0.03,2.6,4.21
steps-local-yolo,70,000073.JPG,3,plastic_verpakking,0.9408,1776618180.986689,1776618181.033609,46.92,601,1776618181.034142,1776618181.034436,1776618181.035725,1776618181.035756,1776618181.038348,1.58,0.03,2.59,4.21
steps-local-yolo,71,000074.jpg,3,plastic_verpakking,0.9617,1776618181.045982,1776618181.095663,49.68,599,1776618181.096648,1776618181.09694,1776618181.098244,1776618181.098275,1776618181.100738,1.6,0.03,2.46,4.09
steps-local-yolo,72,000075.jpg,2,plastic_verpakking,0.9673,1776618181.108456,1776618181.138176,29.72,482,1776618181.13857,1776618181.138978,1776618181.14015,1776618181.140181,1776618181.142744,1.58,0.03,2.56,4.17
steps-local-yolo,73,000076.jpg,3,metalen_verpakking,0.9483,1776618181.150635,1776618181.201561,50.93,596,1776618181.202609,1776618181.20289,1776618181.204183,1776618181.204233,1776618181.207433,1.57,0.05,3.2,4.82
steps-local-yolo,74,000077.jpg,1,plastic_verpakking,0.9751,1776618181.214381,1776618181.238333,23.95,361,1776618181.238597,1776618181.238886,1776618181.24007,1776618181.240098,1776618181.242656,1.47,0.03,2.56,4.06
steps-local-yolo,75,000078.jpg,3,metalen_verpakking,0.9579,1776618181.250233,1776618181.300858,50.62,606,1776618181.301469,1776618181.301737,1776618181.302948,1776618181.30298,1776618181.30561,1.48,0.03,2.63,4.14
steps-local-yolo,76,000079.jpg,1,plastic_verpakking,0.938,1776618181.313209,1776618181.386342,73.13,363,1776618181.386722,1776618181.386989,1776618181.388507,1776618181.388535,1776618181.391424,1.79,0.03,2.89,4.7
steps-local-yolo,77,000080.jpg,2,plastic_verpakking,0.9275,1776618181.398674,1776618181.435189,36.51,480,1776618181.435646,1776618181.435934,1776618181.437096,1776618181.437136,1776618181.439998,1.45,0.04,2.86,4.35
steps-local-yolo,78,000081.jpg,1,plastic_verpakking,0.935,1776618181.447373,1776618181.484198,36.82,363,1776618181.484533,1776618181.484818,1776618181.48599,1776618181.486018,1776618181.488753,1.46,0.03,2.73,4.22
steps-local-yolo,79,000082.JPG,3,plastic_verpakking,0.8847,1776618181.496389,1776618181.543386,47.0,606,1776618181.544016,1776618181.544291,1776618181.545668,1776618181.545699,1776618181.548335,1.65,0.03,2.64,4.32
steps-local-yolo,80,000083.JPG,2,plastic_verpakking,0.9158,1776618181.556085,1776618181.608264,52.18,486,1776618181.608623,1776618181.608896,1776618181.610119,1776618181.61015,1776618181.612725,1.5,0.03,2.57,4.1
steps-local-yolo,81,000085.JPG,1,plastic_verpakking,0.9588,1776618181.62048,1776618181.650873,30.39,365,1776618181.651101,1776618181.651386,1776618181.652641,1776618181.652669,1776618181.655246,1.54,0.03,2.58,4.14
steps-local-yolo,82,000086.JPG,2,metalen_verpakking,0.9442,1776618181.66285,1776618181.698961,36.11,483,1776618181.699392,1776618181.699692,1776618181.700953,1776618181.700985,1776618181.703519,1.56,0.03,2.53,4.13
steps-local-yolo,83,000087.JPG,3,plastic_verpakking,0.922,1776618181.711379,1776618181.748079,36.7,598,1776618181.748713,1776618181.748985,1776618181.750262,1776618181.750295,1776618181.752985,1.55,0.03,2.69,4.27
steps-local-yolo,84,000088.JPG,1,metalen_verpakking,0.8148,1776618181.760386,1776618181.818115,57.73,366,1776618181.818415,1776618181.818693,1776618181.820124,1776618181.820155,1776618181.822819,1.71,0.03,2.66,4.4
steps-local-yolo,85,000089.JPG,1,plastic_verpakking,0.9566,1776618181.830271,1776618181.889044,58.77,365,1776618181.889328,1776618181.889614,1776618181.890958,1776618181.890987,1776618181.893488,1.63,0.03,2.5,4.16
steps-local-yolo,86,000090.JPG,2,plastic_verpakking,0.9342,1776618181.90123,1776618181.946762,45.53,483,1776618181.951007,1776618181.951298,1776618181.952503,1776618181.952574,1776618181.955336,1.5,0.07,2.76,4.33
steps-local-yolo,87,000091.JPG,1,metalen_verpakking,0.9701,1776618181.962858,1776618182.029954,67.1,363,1776618182.030353,1776618182.030688,1776618182.032031,1776618182.032061,1776618182.034704,1.68,0.03,2.64,4.35
steps-local-yolo,88,000092.JPG,6,plastic_verpakking,0.845,1776618182.043183,1776618182.097222,54.04,965,1776618182.09853,1776618182.098802,1776618182.099945,1776618182.099981,1776618182.102484,1.41,0.04,2.5,3.95
steps-local-yolo,89,000093.JPG,2,plastic_verpakking,0.9584,1776618182.110512,1776618182.151726,41.21,487,1776618182.15216,1776618182.15246,1776618182.153659,1776618182.153689,1776618182.156455,1.5,0.03,2.77,4.3
steps-local-yolo,90,000094.JPG,2,plastic_verpakking,0.9458,1776618182.164078,1776618182.218583,54.51,485,1776618182.21907,1776618182.219373,1776618182.220598,1776618182.220628,1776618182.223185,1.53,0.03,2.56,4.11
steps-local-yolo,91,000095.JPG,1,plastic_verpakking,0.9596,1776618182.230808,1776618182.26457,33.76,365,1776618182.268162,1776618182.26846,1776618182.269825,1776618182.269854,1776618182.272775,1.66,0.03,2.92,4.61
steps-local-yolo,92,000097.JPG,6,plastic_verpakking,0.9469,1776618182.279878,1776618182.323139,43.26,969,1776618182.324065,1776618182.324393,1776618182.325706,1776618182.325743,1776618182.32861,1.64,0.04,2.87,4.54
steps-local-yolo,93,000098.JPG,1,metalen_verpakking,0.9468,1776618182.335734,1776618182.386086,50.35,364,1776618182.386344,1776618182.386632,1776618182.388102,1776618182.38813,1776618182.390826,1.76,0.03,2.7,4.48
steps-local-yolo,94,000099.JPG,5,plastic_verpakking,0.9698,1776618182.398085,1776618182.433809,35.72,850,1776618182.434868,1776618182.435154,1776618182.436495,1776618182.436532,1776618182.439203,1.63,0.04,2.67,4.33
steps-local-yolo,95,000100.JPG,2,plastic_verpakking,0.9567,1776618182.446651,1776618182.491094,44.44,483,1776618182.491605,1776618182.491889,1776618182.493189,1776618182.49322,1776618182.496018,1.58,0.03,2.8,4.41
steps-local-yolo,96,000101.JPG,2,plastic_verpakking,0.939,1776618182.503262,1776618182.541307,38.04,484,1776618182.54176,1776618182.542068,1776618182.543307,1776618182.543336,1776618182.545998,1.55,0.03,2.66,4.24
steps-local-yolo,97,000102.JPG,6,plastic_verpakking,0.9453,1776618182.553339,1776618182.602088,48.75,964,1776618182.602993,1776618182.603281,1776618182.604583,1776618182.604621,1776618182.607527,1.59,0.04,2.91,4.53
steps-local-yolo,98,000103.JPG,2,plastic_verpakking,0.9066,1776618182.614631,1776618182.654454,39.82,476,1776618182.654834,1776618182.655107,1776618182.656252,1776618182.656282,1776618182.658932,1.42,0.03,2.65,4.1
steps-local-yolo,99,000104.JPG,2,plastic_verpakking,0.9707,1776618182.666931,1776618182.698543,31.61,484,1776618182.698906,1776618182.699172,1776618182.700601,1776618182.700632,1776618182.703145,1.7,0.03,2.51,4.24
steps-local-yolo,100,test.jpg,1,metalen_verpakking,0.9686,1776618182.710665,1776618182.772204,61.54,363,1776618182.77247,1776618182.772748,1776618182.773978,1776618182.774005,1776618182.776655,1.51,0.03,2.65,4.19
